"","region","year","month","IBMR","Date","sal_AltStatusQuo_median","sal_base_median","Strata_code","Taxa_code"
"16627","SW Suisun",2010,6,"othcaljuv",2010-06-01,0.972590535831295,1,11,2
"16628","SW Suisun",2010,6,"othclad",2010-06-01,0.502462672839565,1,11,6
"16629","SW Suisun",2010,6,"othcyc",2010-06-01,0.912125729918705,1,11,9
"16630","SW Suisun",2010,6,"other",2010-06-01,1.13863980922303,1,11,10
"16631","SW Suisun",2010,6,"pdiapfor",2010-06-01,0.446328915895924,1,11,12
"16632","SW Suisun",2010,6,"pdiapjuv",2010-06-01,0.446328915895924,1,11,3
"16633","SW Suisun",2010,7,"acartela",2010-07-01,0.580893604498012,1,11,5
"16634","SW Suisun",2010,7,"allcopnaup",2010-07-01,0.469769945043605,1,11,7
"16635","SW Suisun",2010,7,"daphnia",2010-07-01,1.01563780145514,1,11,8
"16636","SW Suisun",2010,7,"eurytem",2010-07-01,0.854024214377952,1,11,11
"16637","SW Suisun",2010,7,"limno",2010-07-01,0.697280624922323,1,11,1
"16638","SW Suisun",2010,7,"othcalad",2010-07-01,1.83122708716166,1,11,4
"16639","SW Suisun",2010,7,"othcaljuv",2010-07-01,1.45517063168383,1,11,2
"16640","SW Suisun",2010,7,"othclad",2010-07-01,0.818759232116158,1,11,6
"16641","SW Suisun",2010,7,"othcyc",2010-07-01,0.965805964782339,1,11,9
"16642","SW Suisun",2010,7,"other",2010-07-01,1.18647030750107,1,11,10
"16643","SW Suisun",2010,7,"pdiapfor",2010-07-01,0.543085624172668,1,11,12
"16644","SW Suisun",2010,7,"pdiapjuv",2010-07-01,0.543085624172668,1,11,3
"16645","SW Suisun",2010,8,"acartela",2010-08-01,0.58298775670846,1,11,5
"16646","SW Suisun",2010,8,"allcopnaup",2010-08-01,0.647820856283176,1,11,7
"16647","SW Suisun",2010,8,"daphnia",2010-08-01,1.22769149392646,1,11,8
"16648","SW Suisun",2010,8,"eurytem",2010-08-01,0.83450995215205,1,11,11
"16649","SW Suisun",2010,8,"limno",2010-08-01,0.743524127223104,1,11,1
"16650","SW Suisun",2010,8,"othcalad",2010-08-01,2.15741391781481,1,11,4
"16651","SW Suisun",2010,8,"othcaljuv",2010-08-01,1.33830683523896,1,11,2
"16652","SW Suisun",2010,8,"othclad",2010-08-01,1.3130895618203,1,11,6
"16653","SW Suisun",2010,8,"othcyc",2010-08-01,1.04808606060214,1,11,9
"16654","SW Suisun",2010,8,"other",2010-08-01,1.03702162772482,1,11,10
"16655","SW Suisun",2010,8,"pdiapfor",2010-08-01,0.815616134827688,1,11,12
"16656","SW Suisun",2010,8,"pdiapjuv",2010-08-01,0.815616134827688,1,11,3
"16657","SW Suisun",2010,9,"acartela",2010-09-01,1.09500527028844,1,11,5
"16658","SW Suisun",2010,9,"allcopnaup",2010-09-01,1.03014281820417,1,11,7
"16659","SW Suisun",2010,9,"daphnia",2010-09-01,0.928313175533622,1,11,8
"16660","SW Suisun",2010,9,"eurytem",2010-09-01,1.04725560472201,1,11,11
"16661","SW Suisun",2010,9,"limno",2010-09-01,1.05415509569115,1,11,1
"16662","SW Suisun",2010,9,"othcalad",2010-09-01,0.946921943915117,1,11,4
"16663","SW Suisun",2010,9,"othcaljuv",2010-09-01,0.963240363702753,1,11,2
"16664","SW Suisun",2010,9,"othclad",2010-09-01,0.89525552099908,1,11,6
"16665","SW Suisun",2010,9,"othcyc",2010-09-01,0.987451986033217,1,11,9
"16666","SW Suisun",2010,9,"other",2010-09-01,1.00686509164648,1,11,10
"16667","SW Suisun",2010,9,"pdiapfor",2010-09-01,1.01873671460727,1,11,12
"16668","SW Suisun",2010,9,"pdiapjuv",2010-09-01,1.01873671460727,1,11,3
"16669","SW Suisun",2010,10,"acartela",2010-10-01,0.543614941948258,1,11,5
"16670","SW Suisun",2010,10,"allcopnaup",2010-10-01,0.901494823514073,1,11,7
"16671","SW Suisun",2010,10,"daphnia",2010-10-01,4.96228382062161,1,11,8
"16672","SW Suisun",2010,10,"eurytem",2010-10-01,0.717611966110663,1,11,11
"16673","SW Suisun",2010,10,"limno",2010-10-01,0.79971775385399,1,11,1
"16674","SW Suisun",2010,10,"othcalad",2010-10-01,1.58533903240362,1,11,4
"16675","SW Suisun",2010,10,"othcaljuv",2010-10-01,1.30795332040974,1,11,2
"16676","SW Suisun",2010,10,"othclad",2010-10-01,2.17356061267441,1,11,6
"16677","SW Suisun",2010,10,"othcyc",2010-10-01,1.04591860729314,1,11,9
"16678","SW Suisun",2010,10,"other",2010-10-01,0.990262933804902,1,11,10
"16679","SW Suisun",2010,10,"pdiapfor",2010-10-01,0.917721152821275,1,11,12
"16680","SW Suisun",2010,10,"pdiapjuv",2010-10-01,0.917721152821275,1,11,3
"16681","SW Suisun",2010,11,"acartela",2010-11-01,0.705845248072385,1,11,5
"16682","SW Suisun",2010,11,"allcopnaup",2010-11-01,0.916372048952889,1,11,7
"16683","SW Suisun",2010,11,"daphnia",2010-11-01,1.3897339035199,1,11,8
"16684","SW Suisun",2010,11,"eurytem",2010-11-01,0.837619405099413,1,11,11
"16685","SW Suisun",2010,11,"limno",2010-11-01,0.872453257123992,1,11,1
"16686","SW Suisun",2010,11,"othcalad",2010-11-01,1.13513893020907,1,11,4
"16687","SW Suisun",2010,11,"othcaljuv",2010-11-01,1.11435930222107,1,11,2
"16688","SW Suisun",2010,11,"othclad",2010-11-01,1.29992633546622,1,11,6
"16689","SW Suisun",2010,11,"othcyc",2010-11-01,0.997641942606764,1,11,9
"16690","SW Suisun",2010,11,"other",2010-11-01,1.04803054399702,1,11,10
"16691","SW Suisun",2010,11,"pdiapfor",2010-11-01,0.907245836383162,1,11,12
"16692","SW Suisun",2010,11,"pdiapjuv",2010-11-01,0.907245836383162,1,11,3
"16693","SW Suisun",2010,12,"acartela",2010-12-01,0.950667787959759,1,11,5
"16694","SW Suisun",2010,12,"allcopnaup",2010-12-01,0.923016878551497,1,11,7
"16695","SW Suisun",2010,12,"daphnia",2010-12-01,2.62129159161431,1,11,8
"16696","SW Suisun",2010,12,"eurytem",2010-12-01,0.887903440808872,1,11,11
"16697","SW Suisun",2010,12,"limno",2010-12-01,0.726801856374925,1,11,1
"16698","SW Suisun",2010,12,"othcalad",2010-12-01,0.784951089206249,1,11,4
"16699","SW Suisun",2010,12,"othcaljuv",2010-12-01,1.04170086696451,1,11,2
"16700","SW Suisun",2010,12,"othclad",2010-12-01,2.77299320845472,1,11,6
"16701","SW Suisun",2010,12,"othcyc",2010-12-01,1.0474208644474,1,11,9
"16702","SW Suisun",2010,12,"other",2010-12-01,0.982099007764146,1,11,10
"16703","SW Suisun",2010,12,"pdiapfor",2010-12-01,0.991025014389366,1,11,12
"16704","SW Suisun",2010,12,"pdiapjuv",2010-12-01,0.991025014389366,1,11,3
"16705","SW Suisun",2011,1,"acartela",2011-01-01,1.19549032784713,1,11,5
"16706","SW Suisun",2011,1,"allcopnaup",2011-01-01,0.929661708150104,1,11,7
"16707","SW Suisun",2011,1,"daphnia",2011-01-01,3.85284927970872,1,11,8
"16708","SW Suisun",2011,1,"eurytem",2011-01-01,0.938187476518331,1,11,11
"16709","SW Suisun",2011,1,"limno",2011-01-01,0.581150455625857,1,11,1
"16710","SW Suisun",2011,1,"othcalad",2011-01-01,0.43476324820343,1,11,4
"16711","SW Suisun",2011,1,"othcaljuv",2011-01-01,0.969042431707946,1,11,2
"16712","SW Suisun",2011,1,"othclad",2011-01-01,4.24606008144322,1,11,6
"16713","SW Suisun",2011,1,"othcyc",2011-01-01,1.09719978628804,1,11,9
"16714","SW Suisun",2011,1,"other",2011-01-01,0.91616747153127,1,11,10
"16715","SW Suisun",2011,1,"pdiapfor",2011-01-01,1.07480419239557,1,11,12
"16716","SW Suisun",2011,1,"pdiapjuv",2011-01-01,1.07480419239557,1,11,3
"16717","SW Suisun",2011,2,"acartela",2011-02-01,1.85603526861972,1,11,5
"16718","SW Suisun",2011,2,"allcopnaup",2011-02-01,1.33019024532694,1,11,7
"16719","SW Suisun",2011,2,"daphnia",2011-02-01,97.2267105419954,1,11,8
"16720","SW Suisun",2011,2,"eurytem",2011-02-01,2.63362907713777,1,11,11
"16721","SW Suisun",2011,2,"limno",2011-02-01,0.351805577755328,1,11,1
"16722","SW Suisun",2011,2,"othcalad",2011-02-01,0.108455820690489,1,11,4
"16723","SW Suisun",2011,2,"othcaljuv",2011-02-01,0.772600089235206,1,11,2
"16724","SW Suisun",2011,2,"othclad",2011-02-01,22.0877716191145,1,11,6
"16725","SW Suisun",2011,2,"othcyc",2011-02-01,1.40333289507763,1,11,9
"16726","SW Suisun",2011,2,"other",2011-02-01,0.978506365166175,1,11,10
"16727","SW Suisun",2011,2,"pdiapfor",2011-02-01,1.08117495072009,1,11,12
"16728","SW Suisun",2011,2,"pdiapjuv",2011-02-01,1.08117495072009,1,11,3
"16729","SW Suisun",2011,3,"acartela",2011-03-01,0.891241569210754,1,11,5
"16730","SW Suisun",2011,3,"allcopnaup",2011-03-01,1.09101742157384,1,11,7
"16731","SW Suisun",2011,3,"daphnia",2011-03-01,2.23356695253185,1,11,8
"16732","SW Suisun",2011,3,"eurytem",2011-03-01,1.15798455065036,1,11,11
"16733","SW Suisun",2011,3,"limno",2011-03-01,0.831662230754478,1,11,1
"16734","SW Suisun",2011,3,"othcalad",2011-03-01,0.949436670899262,1,11,4
"16735","SW Suisun",2011,3,"othcaljuv",2011-03-01,1.01904785729396,1,11,2
"16736","SW Suisun",2011,3,"othclad",2011-03-01,2.41999442830252,1,11,6
"16737","SW Suisun",2011,3,"othcyc",2011-03-01,1.05792526592328,1,11,9
"16738","SW Suisun",2011,3,"other",2011-03-01,1.02771645716208,1,11,10
"16739","SW Suisun",2011,3,"pdiapfor",2011-03-01,1.23119766957032,1,11,12
"16740","SW Suisun",2011,3,"pdiapjuv",2011-03-01,1.23119766957032,1,11,3
"16741","SW Suisun",2011,4,"acartela",2011-04-01,1.1234221918567,1,11,5
"16742","SW Suisun",2011,4,"allcopnaup",2011-04-01,0.817521491124721,1,11,7
"16743","SW Suisun",2011,4,"daphnia",2011-04-01,0.422286631564342,1,11,8
"16744","SW Suisun",2011,4,"eurytem",2011-04-01,0.730604328555229,1,11,11
"16745","SW Suisun",2011,4,"limno",2011-04-01,1.10957605904617,1,11,1
"16746","SW Suisun",2011,4,"othcalad",2011-04-01,0.875074017631718,1,11,4
"16747","SW Suisun",2011,4,"othcaljuv",2011-04-01,0.838184304631219,1,11,2
"16748","SW Suisun",2011,4,"othclad",2011-04-01,0.375638175567846,1,11,6
"16749","SW Suisun",2011,4,"othcyc",2011-04-01,0.933943823099848,1,11,9
"16750","SW Suisun",2011,4,"other",2011-04-01,0.986486958699705,1,11,10
"16751","SW Suisun",2011,4,"pdiapfor",2011-04-01,0.716095892221557,1,11,12
"16752","SW Suisun",2011,4,"pdiapjuv",2011-04-01,0.716095892221557,1,11,3
"16753","SW Suisun",2011,5,"acartela",2011-05-01,1.00065154671848,1,11,5
"16754","SW Suisun",2011,5,"allcopnaup",2011-05-01,0.817431110205345,1,11,7
"16755","SW Suisun",2011,5,"daphnia",2011-05-01,0.596789492016781,1,11,8
"16756","SW Suisun",2011,5,"eurytem",2011-05-01,0.708986263208798,1,11,11
"16757","SW Suisun",2011,5,"limno",2011-05-01,1.00566070752026,1,11,1
"16758","SW Suisun",2011,5,"othcalad",2011-05-01,0.918453801027961,1,11,4
"16759","SW Suisun",2011,5,"othcaljuv",2011-05-01,0.774744368190989,1,11,2
"16760","SW Suisun",2011,5,"othclad",2011-05-01,0.529073925044009,1,11,6
"16761","SW Suisun",2011,5,"othcyc",2011-05-01,0.951860573547,1,11,9
"16762","SW Suisun",2011,5,"other",2011-05-01,1.02432910329596,1,11,10
"16763","SW Suisun",2011,5,"pdiapfor",2011-05-01,0.775429941435817,1,11,12
"16764","SW Suisun",2011,5,"pdiapjuv",2011-05-01,0.775429941435817,1,11,3
"16765","SW Suisun",2011,6,"acartela",2011-06-01,0.962092595110259,1,11,5
"16766","SW Suisun",2011,6,"allcopnaup",2011-06-01,0.903099671346475,1,11,7
"16767","SW Suisun",2011,6,"daphnia",2011-06-01,0.831413992671533,1,11,8
"16768","SW Suisun",2011,6,"eurytem",2011-06-01,0.848245397627741,1,11,11
"16769","SW Suisun",2011,6,"limno",2011-06-01,0.984790799385154,1,11,1
"16770","SW Suisun",2011,6,"othcalad",2011-06-01,0.976482420561581,1,11,4
"16771","SW Suisun",2011,6,"othcaljuv",2011-06-01,0.835247520885202,1,11,2
"16772","SW Suisun",2011,6,"othclad",2011-06-01,0.769923188878205,1,11,6
"16773","SW Suisun",2011,6,"othcyc",2011-06-01,0.982540790955148,1,11,9
"16774","SW Suisun",2011,6,"other",2011-06-01,1.02149685401495,1,11,10
"16775","SW Suisun",2011,6,"pdiapfor",2011-06-01,0.886836957985679,1,11,12
"16776","SW Suisun",2011,6,"pdiapjuv",2011-06-01,0.886836957985679,1,11,3
"16777","SW Suisun",2011,7,"acartela",2011-07-01,0.825486020831736,1,11,5
"16778","SW Suisun",2011,7,"allcopnaup",2011-07-01,0.727186177620197,1,11,7
"16779","SW Suisun",2011,7,"daphnia",2011-07-01,0.263256472669033,1,11,8
"16780","SW Suisun",2011,7,"eurytem",2011-07-01,0.71962677646127,1,11,11
"16781","SW Suisun",2011,7,"limno",2011-07-01,0.94278369859414,1,11,1
"16782","SW Suisun",2011,7,"othcalad",2011-07-01,0.908985210840813,1,11,4
"16783","SW Suisun",2011,7,"othcaljuv",2011-07-01,0.584516175399301,1,11,2
"16784","SW Suisun",2011,7,"othclad",2011-07-01,0.420055113324384,1,11,6
"16785","SW Suisun",2011,7,"othcyc",2011-07-01,0.966037821853394,1,11,9
"16786","SW Suisun",2011,7,"other",2011-07-01,1.06206390875767,1,11,10
"16787","SW Suisun",2011,7,"pdiapfor",2011-07-01,0.605791124292391,1,11,12
"16788","SW Suisun",2011,7,"pdiapjuv",2011-07-01,0.605791124292391,1,11,3
"16789","SW Suisun",2011,8,"acartela",2011-08-01,0.93540595049791,1,11,5
"16790","SW Suisun",2011,8,"allcopnaup",2011-08-01,0.933375705781328,1,11,7
"16791","SW Suisun",2011,8,"daphnia",2011-08-01,1.42976392263671,1,11,8
"16792","SW Suisun",2011,8,"eurytem",2011-08-01,1.01813491942809,1,11,11
"16793","SW Suisun",2011,8,"limno",2011-08-01,0.981865982026406,1,11,1
"16794","SW Suisun",2011,8,"othcalad",2011-08-01,1.06681684284568,1,11,4
"16795","SW Suisun",2011,8,"othcaljuv",2011-08-01,1.08736500464313,1,11,2
"16796","SW Suisun",2011,8,"othclad",2011-08-01,1.18368749592266,1,11,6
"16797","SW Suisun",2011,8,"othcyc",2011-08-01,1.00053672667967,1,11,9
"16798","SW Suisun",2011,8,"other",2011-08-01,1.00530764185484,1,11,10
"16799","SW Suisun",2011,8,"pdiapfor",2011-08-01,0.892582701345047,1,11,12
"16800","SW Suisun",2011,8,"pdiapjuv",2011-08-01,0.892582701345047,1,11,3
"16801","SW Suisun",2011,9,"acartela",2011-09-01,0.404080037596196,1,11,5
"16802","SW Suisun",2011,9,"allcopnaup",2011-09-01,0.619013374728836,1,11,7
"16803","SW Suisun",2011,9,"daphnia",2011-09-01,1.66024436608475,1,11,8
"16804","SW Suisun",2011,9,"eurytem",2011-09-01,1.48761805492742,1,11,11
"16805","SW Suisun",2011,9,"limno",2011-09-01,0.958872939494552,1,11,1
"16806","SW Suisun",2011,9,"othcalad",2011-09-01,3.63851552289076,1,11,4
"16807","SW Suisun",2011,9,"othcaljuv",2011-09-01,2.78400566871876,1,11,2
"16808","SW Suisun",2011,9,"othclad",2011-09-01,2.42035662330195,1,11,6
"16809","SW Suisun",2011,9,"othcyc",2011-09-01,1.05236815671489,1,11,9
"16810","SW Suisun",2011,9,"other",2011-09-01,0.947208826665159,1,11,10
"16811","SW Suisun",2011,9,"pdiapfor",2011-09-01,0.432981520654332,1,11,12
"16812","SW Suisun",2011,9,"pdiapjuv",2011-09-01,0.432981520654332,1,11,3
"16813","SW Suisun",2011,10,"acartela",2011-10-01,0.586033480553839,1,11,5
"16814","SW Suisun",2011,10,"allcopnaup",2011-10-01,0.919871546337469,1,11,7
"16815","SW Suisun",2011,10,"daphnia",2011-10-01,1.89072480953279,1,11,8
"16816","SW Suisun",2011,10,"eurytem",2011-10-01,0.97836077319569,1,11,11
"16817","SW Suisun",2011,10,"limno",2011-10-01,1.02569605210619,1,11,1
"16818","SW Suisun",2011,10,"othcalad",2011-10-01,2.10224679428822,1,11,4
"16819","SW Suisun",2011,10,"othcaljuv",2011-10-01,1.60586095336745,1,11,2
"16820","SW Suisun",2011,10,"othclad",2011-10-01,3.65702575068124,1,11,6
"16821","SW Suisun",2011,10,"othcyc",2011-10-01,1.0199815074904,1,11,9
"16822","SW Suisun",2011,10,"other",2011-10-01,0.994695586461222,1,11,10
"16823","SW Suisun",2011,10,"pdiapfor",2011-10-01,0.789892113124894,1,11,12
"16824","SW Suisun",2011,10,"pdiapjuv",2011-10-01,0.789892113124894,1,11,3
"16825","SW Suisun",2011,11,"acartela",2011-11-01,0.281533162377542,1,11,5
"16826","SW Suisun",2011,11,"allcopnaup",2011-11-01,0.767948121325727,1,11,7
"16827","SW Suisun",2011,11,"daphnia",2011-11-01,1.65983159312732,1,11,8
"16828","SW Suisun",2011,11,"eurytem",2011-11-01,0.548581304923088,1,11,11
"16829","SW Suisun",2011,11,"limno",2011-11-01,0.750640388185071,1,11,1
"16830","SW Suisun",2011,11,"othcalad",2011-11-01,2.19150676441587,1,11,4
"16831","SW Suisun",2011,11,"othcaljuv",2011-11-01,1.65060558137067,1,11,2
"16832","SW Suisun",2011,11,"othclad",2011-11-01,1.68419579835644,1,11,6
"16833","SW Suisun",2011,11,"othcyc",2011-11-01,0.976608837005987,1,11,9
"16834","SW Suisun",2011,11,"other",2011-11-01,1.1814740444465,1,11,10
"16835","SW Suisun",2011,11,"pdiapfor",2011-11-01,0.719004678636272,1,11,12
"16836","SW Suisun",2011,11,"pdiapjuv",2011-11-01,0.719004678636272,1,11,3
"16837","SW Suisun",2011,12,"acartela",2011-12-01,0.124114264589686,1,11,5
"16838","SW Suisun",2011,12,"allcopnaup",2011-12-01,0.386362649810109,1,11,7
"16839","SW Suisun",2011,12,"daphnia",2011-12-01,1.42893837672185,1,11,8
"16840","SW Suisun",2011,12,"eurytem",2011-12-01,0.284975573685294,1,11,11
"16841","SW Suisun",2011,12,"limno",2011-12-01,0.316828926922421,1,11,1
"16842","SW Suisun",2011,12,"othcalad",2011-12-01,1.01168921406291,1,11,4
"16843","SW Suisun",2011,12,"othcaljuv",2011-12-01,1.22702596834299,1,11,2
"16844","SW Suisun",2011,12,"othclad",2011-12-01,4.72433581157888,1,11,6
"16845","SW Suisun",2011,12,"othcyc",2011-12-01,0.79991433336435,1,11,9
"16846","SW Suisun",2011,12,"other",2011-12-01,1.60098721477189,1,11,10
"16847","SW Suisun",2011,12,"pdiapfor",2011-12-01,0.470068241124163,1,11,12
"16848","SW Suisun",2011,12,"pdiapjuv",2011-12-01,0.470068241124163,1,11,3
"16849","SW Suisun",2012,1,"acartela",2012-01-01,0.844035803654569,1,11,5
"16850","SW Suisun",2012,1,"allcopnaup",2012-01-01,0.905027523907704,1,11,7
"16851","SW Suisun",2012,1,"daphnia",2012-01-01,0.976794388578254,1,11,8
"16852","SW Suisun",2012,1,"eurytem",2012-01-01,0.888161257541803,1,11,11
"16853","SW Suisun",2012,1,"limno",2012-01-01,0.908986137313378,1,11,1
"16854","SW Suisun",2012,1,"othcalad",2012-01-01,0.99836168786461,1,11,4
"16855","SW Suisun",2012,1,"othcaljuv",2012-01-01,0.999719104237883,1,11,2
"16856","SW Suisun",2012,1,"othclad",2012-01-01,1.13862992485343,1,11,6
"16857","SW Suisun",2012,1,"othcyc",2012-01-01,0.970020696537179,1,11,9
"16858","SW Suisun",2012,1,"other",2012-01-01,1.03572838066877,1,11,10
"16859","SW Suisun",2012,1,"pdiapfor",2012-01-01,0.948716823182361,1,11,12
"16860","SW Suisun",2012,1,"pdiapjuv",2012-01-01,0.948716823182361,1,11,3
"16861","SW Suisun",2012,2,"acartela",2012-02-01,0.523877782086871,1,11,5
"16862","SW Suisun",2012,2,"allcopnaup",2012-02-01,0.687180458172657,1,11,7
"16863","SW Suisun",2012,2,"daphnia",2012-02-01,1.94839054017993,1,11,8
"16864","SW Suisun",2012,2,"eurytem",2012-02-01,0.638562440149719,1,11,11
"16865","SW Suisun",2012,2,"limno",2012-02-01,0.820493286215082,1,11,1
"16866","SW Suisun",2012,2,"othcalad",2012-02-01,1.03660574072489,1,11,4
"16867","SW Suisun",2012,2,"othcaljuv",2012-02-01,1.38569530418892,1,11,2
"16868","SW Suisun",2012,2,"othclad",2012-02-01,0.849614047810862,1,11,6
"16869","SW Suisun",2012,2,"othcyc",2012-02-01,0.846742860192286,1,11,9
"16870","SW Suisun",2012,2,"other",2012-02-01,1.02172037571219,1,11,10
"16871","SW Suisun",2012,2,"pdiapfor",2012-02-01,0.853796675459139,1,11,12
"16872","SW Suisun",2012,2,"pdiapjuv",2012-02-01,0.853796675459139,1,11,3
"16873","SW Suisun",2012,3,"acartela",2012-03-01,1.95834398879313,1,11,5
"16874","SW Suisun",2012,3,"allcopnaup",2012-03-01,2.06454169696544,1,11,7
"16875","SW Suisun",2012,3,"daphnia",2012-03-01,52.8825461281729,1,11,8
"16876","SW Suisun",2012,3,"eurytem",2012-03-01,4.98347526914685,1,11,11
"16877","SW Suisun",2012,3,"limno",2012-03-01,0.640654534591782,1,11,1
"16878","SW Suisun",2012,3,"othcalad",2012-03-01,0.138211905509247,1,11,4
"16879","SW Suisun",2012,3,"othcaljuv",2012-03-01,0.813471894703836,1,11,2
"16880","SW Suisun",2012,3,"othclad",2012-03-01,10.6742367223499,1,11,6
"16881","SW Suisun",2012,3,"othcyc",2012-03-01,1.43540987119842,1,11,9
"16882","SW Suisun",2012,3,"other",2012-03-01,1.16847294591677,1,11,10
"16883","SW Suisun",2012,3,"pdiapfor",2012-03-01,1.03035078429583,1,11,12
"16884","SW Suisun",2012,3,"pdiapjuv",2012-03-01,1.03035078429583,1,11,3
"16885","SW Suisun",2012,4,"acartela",2012-04-01,1.04346669570919,1,11,5
"16886","SW Suisun",2012,4,"allcopnaup",2012-04-01,1.54652111534634,1,11,7
"16887","SW Suisun",2012,4,"daphnia",2012-04-01,4.79956957642069,1,11,8
"16888","SW Suisun",2012,4,"eurytem",2012-04-01,2.17349111830757,1,11,11
"16889","SW Suisun",2012,4,"limno",2012-04-01,0.882575170931853,1,11,1
"16890","SW Suisun",2012,4,"othcalad",2012-04-01,0.714916121631716,1,11,4
"16891","SW Suisun",2012,4,"othcaljuv",2012-04-01,1.19065965136725,1,11,2
"16892","SW Suisun",2012,4,"othclad",2012-04-01,4.48343285542264,1,11,6
"16893","SW Suisun",2012,4,"othcyc",2012-04-01,1.15639925567078,1,11,9
"16894","SW Suisun",2012,4,"other",2012-04-01,1.02831265352953,1,11,10
"16895","SW Suisun",2012,4,"pdiapfor",2012-04-01,1.51329803712265,1,11,12
"16896","SW Suisun",2012,4,"pdiapjuv",2012-04-01,1.51329803712265,1,11,3
"16897","SW Suisun",2012,5,"acartela",2012-05-01,0.97077659544496,1,11,5
"16898","SW Suisun",2012,5,"allcopnaup",2012-05-01,0.944011368902228,1,11,7
"16899","SW Suisun",2012,5,"daphnia",2012-05-01,0.947598373513537,1,11,8
"16900","SW Suisun",2012,5,"eurytem",2012-05-01,0.929795026310975,1,11,11
"16901","SW Suisun",2012,5,"limno",2012-05-01,0.982320856428045,1,11,1
"16902","SW Suisun",2012,5,"othcalad",2012-05-01,1.03270757986396,1,11,4
"16903","SW Suisun",2012,5,"othcaljuv",2012-05-01,1.01454608521439,1,11,2
"16904","SW Suisun",2012,5,"othclad",2012-05-01,0.973056665179754,1,11,6
"16905","SW Suisun",2012,5,"othcyc",2012-05-01,0.987509482247874,1,11,9
"16906","SW Suisun",2012,5,"other",2012-05-01,1.00723156720711,1,11,10
"16907","SW Suisun",2012,5,"pdiapfor",2012-05-01,0.955890438991122,1,11,12
"16908","SW Suisun",2012,5,"pdiapjuv",2012-05-01,0.955890438991122,1,11,3
"16909","SW Suisun",2012,6,"acartela",2012-06-01,1.13515140626408,1,11,5
"16910","SW Suisun",2012,6,"allcopnaup",2012-06-01,1.23253442873682,1,11,7
"16911","SW Suisun",2012,6,"daphnia",2012-06-01,1.18670559620169,1,11,8
"16912","SW Suisun",2012,6,"eurytem",2012-06-01,1.02543778064005,1,11,11
"16913","SW Suisun",2012,6,"limno",2012-06-01,1.0967206682096,1,11,1
"16914","SW Suisun",2012,6,"othcalad",2012-06-01,0.884565694565957,1,11,4
"16915","SW Suisun",2012,6,"othcaljuv",2012-06-01,0.947160674472978,1,11,2
"16916","SW Suisun",2012,6,"othclad",2012-06-01,1.20574016815486,1,11,6
"16917","SW Suisun",2012,6,"othcyc",2012-06-01,1.0162486968763,1,11,9
"16918","SW Suisun",2012,6,"other",2012-06-01,0.948054368970077,1,11,10
"16919","SW Suisun",2012,6,"pdiapfor",2012-06-01,1.08606880191812,1,11,12
"16920","SW Suisun",2012,6,"pdiapjuv",2012-06-01,1.08606880191812,1,11,3
"16921","SW Suisun",2012,7,"acartela",2012-07-01,0.788898589743424,1,11,5
"16922","SW Suisun",2012,7,"allcopnaup",2012-07-01,0.732120927540524,1,11,7
"16923","SW Suisun",2012,7,"daphnia",2012-07-01,0.755132956995411,1,11,8
"16924","SW Suisun",2012,7,"eurytem",2012-07-01,0.977918841084469,1,11,11
"16925","SW Suisun",2012,7,"limno",2012-07-01,0.854007821696086,1,11,1
"16926","SW Suisun",2012,7,"othcalad",2012-07-01,1.36906736138141,1,11,4
"16927","SW Suisun",2012,7,"othcaljuv",2012-07-01,1.11766696098654,1,11,2
"16928","SW Suisun",2012,7,"othclad",2012-07-01,0.781357614487502,1,11,6
"16929","SW Suisun",2012,7,"othcyc",2012-07-01,0.993317887255958,1,11,9
"16930","SW Suisun",2012,7,"other",2012-07-01,1.07680128481621,1,11,10
"16931","SW Suisun",2012,7,"pdiapfor",2012-07-01,0.847139299790592,1,11,12
"16932","SW Suisun",2012,7,"pdiapjuv",2012-07-01,0.847139299790592,1,11,3
"16933","SW Suisun",2012,8,"acartela",2012-08-01,0.509282067768523,1,11,5
"16934","SW Suisun",2012,8,"allcopnaup",2012-08-01,0.577790174858795,1,11,7
"16935","SW Suisun",2012,8,"daphnia",2012-08-01,1.60988183509965,1,11,8
"16936","SW Suisun",2012,8,"eurytem",2012-08-01,0.81043860082785,1,11,11
"16937","SW Suisun",2012,8,"limno",2012-08-01,0.701588782030798,1,11,1
"16938","SW Suisun",2012,8,"othcalad",2012-08-01,2.63340611069004,1,11,4
"16939","SW Suisun",2012,8,"othcaljuv",2012-08-01,1.4906144102886,1,11,2
"16940","SW Suisun",2012,8,"othclad",2012-08-01,1.57126046149344,1,11,6
"16941","SW Suisun",2012,8,"othcyc",2012-08-01,1.05474709518723,1,11,9
"16942","SW Suisun",2012,8,"other",2012-08-01,1.04805013002942,1,11,10
"16943","SW Suisun",2012,8,"pdiapfor",2012-08-01,0.748310395577913,1,11,12
"16944","SW Suisun",2012,8,"pdiapjuv",2012-08-01,0.748310395577913,1,11,3
"16945","SW Suisun",2012,9,"acartela",2012-09-01,1.28062611777349,1,11,5
"16946","SW Suisun",2012,9,"allcopnaup",2012-09-01,1.0856149924292,1,11,7
"16947","SW Suisun",2012,9,"daphnia",2012-09-01,0.834479992628753,1,11,8
"16948","SW Suisun",2012,9,"eurytem",2012-09-01,1.12725539098378,1,11,11
"16949","SW Suisun",2012,9,"limno",2012-09-01,1.16140012254945,1,11,1
